year,category,recipient,location,grant_description,award_amt
2003,HIGHER EDUCATION AND SCHOLARSHIP,Cape Higher Education Consortium,"Rondebosch, South Africa","To support the establishment of South African-based Higher Education Resource Services (HERS-South Africa) to serve a consortium of five higher education institutions in the Western Cape (University of Cape Town, University of the Western Cape, Stellenbosch University, Cape Technikon, and the Peninsula Technikon)","79,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,"Northfield, Minnesota",To support programs to redesign and strengthen library services,"49,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support a New Directions Fellowship,"142,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,"Pittsburgh, Pennsylvania",To support the creation of a summer program in informa- tion science and technology for historically black colleges and universities' undergraduates and faculty members,"43,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the Behavioral Sciences,"Stanford, California",To support fellowships for humanists,"1,610,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,"Waterville, Maine",To support academic programs being developed in public affairs and civic engagement,"300,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,"Hamilton, New York",To support the establishment of an institute to foster understanding of the relationship of a liberal arts education to the workings of democracy,"50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,"Colorado Springs, Colorado",To support strengthening selected aspects of its programs,"50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support the retrospective conversion of library card catalogs to electronic format,"811,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support improved access to library special collections,"205,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support initiatives at the Heyman Center for the Humanities aimed at strengthening its role in the instructional and scholarly activities of the University,"80,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York",To support the production and dissemination of educational materials on the role of affirmative action in higher education,"50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York","To support the development of a prototype database of images, measurements, and descriptions of Romanesque churches for the detailed study of architectural practice in late medieval France","50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,"New York, New York","To support initial work on a study of the conception and treatment of archives under copyright, tort, and contract laws","41,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,"New London, Connecticut",To support a strategic planning process to promote educational effectiveness,"50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut Independent College and University,"West Hartford, Connecticut",To support the development of a business plan for an administrative services collaboration among the 16 independent institutions in Connecticut,"15,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Conservation Center for Art and Historic Artifacts,"Philidelphia, Pennsylvania",To support the implementation of services and activities that would improve preservation field service programs,"150,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,"Ithaca, New York",To support the development of a collaborative program in digital librarianship with Clark Atlanta University,"75,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,"Washington, DC",To support a fellowship program for archival research for graduate students in the humanities,"778,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,"Washington, DC",To provide general operational support,"750,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,"Washington, DC",To support programs to redesign and strengthen library services,"600,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,"Washington, DC",To support the development of library programs in liberal arts colleges,"49,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,"Washington, DC",To support the development of functional requirements for the interaction between digital libraries and learning management systems,"36,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,"Dance Heritage Coalition, Inc.","Washington, DC",To support an experimental study to determine the most appropriate methods of preserving analog videotapes by transferring them to digital format,"141,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,"Hanover, New Hampshire",To support an Emeritus Fellowship,"55,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,"Hanover, New Hampshire",To support an Emeritus Fellowship,"50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Davidson College,"Davidson, North Carolina",To support programs designed to increase faculty involvement in residential life,"130,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Denison University,"Granville, Ohio",To support faculty career enhancement,"650,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,DePauw University,"Greencastle, Indiana",To support faculty career enhancement,"2,500,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Dillard University,"New Orleans, Louisiana",To support the Archives and Special Collections department,"265,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support postdoctoral fellowships in the humanities and humanistic social sciences,"1,800,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support the Summer Research Opportunities Program,"275,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,"Durham, North Carolina",To support costs associated with the American Economic Association Summer Program,"50,000"
2003,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,"Atlanta, Georgia","To support the development of computational linguistic techniques for retrieving information from large, disparate aggregations of scholarly materials","435,000"
